Frame,Time,Hips_RotX,Hips_RotY,Hips_RotZ,Hips_RotW,Hips_PosX,Hips_PosY,Hips_PosZ,Spine_RotX,Spine_RotY,Spine_RotZ,Spine_RotW,Spine_PosX,Spine_PosY,Spine_PosZ,Chest_RotX,Chest_RotY,Chest_RotZ,Chest_RotW,Chest_PosX,Chest_PosY,Chest_PosZ,Neck_RotX,Neck_RotY,Neck_RotZ,Neck_RotW,Neck_PosX,Neck_PosY,Neck_PosZ,Head_RotX,Head_RotY,Head_RotZ,Head_RotW,Head_PosX,Head_PosY,Head_PosZ,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,LeftShoulder_RotW,LeftShoulder_PosX,LeftShoulder_PosY,LeftShoulder_PosZ,LeftUpperArm_RotX,LeftUpperArm_RotY,LeftUpperArm_RotZ,LeftUpperArm_RotW,LeftUpperArm_PosX,LeftUpperArm_PosY,LeftUpperArm_PosZ,LeftLowerArm_RotX,LeftLowerArm_RotY,LeftLowerArm_RotZ,LeftLowerArm_RotW,LeftLowerArm_PosX,LeftLowerArm_PosY,LeftLowerArm_PosZ,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,LeftHand_RotW,LeftHand_PosX,LeftHand_PosY,LeftHand_PosZ,LeftThumbProximal_RotX,LeftThumbProximal_RotY,LeftThumbProximal_RotZ,LeftThumbProximal_RotW,LeftThumbProximal_PosX,LeftThumbProximal_PosY,LeftThumbProximal_PosZ,LeftThumbIntermediate_RotX,LeftThumbIntermediate_RotY,LeftThumbIntermediate_RotZ,LeftThumbIntermediate_RotW,LeftThumbIntermediate_PosX,LeftThumbIntermediate_PosY,LeftThumbIntermediate_PosZ,LeftThumbDistal_RotX,LeftThumbDistal_RotY,LeftThumbDistal_RotZ,LeftThumbDistal_RotW,LeftThumbDistal_PosX,LeftThumbDistal_PosY,LeftThumbDistal_PosZ,LeftIndexProximal_RotX,LeftIndexProximal_RotY,LeftIndexProximal_RotZ,LeftIndexProximal_RotW,LeftIndexProximal_PosX,LeftIndexProximal_PosY,LeftIndexProximal_PosZ,LeftIndexIntermediate_RotX,LeftIndexIntermediate_RotY,LeftIndexIntermediate_RotZ,LeftIndexIntermediate_RotW,LeftIndexIntermediate_PosX,LeftIndexIntermediate_PosY,LeftIndexIntermediate_PosZ,LeftIndexDistal_RotX,LeftIndexDistal_RotY,LeftIndexDistal_RotZ,LeftIndexDistal_RotW,LeftIndexDistal_PosX,LeftIndexDistal_PosY,LeftIndexDistal_PosZ,LeftMiddleProximal_RotX,LeftMiddleProximal_RotY,LeftMiddleProximal_RotZ,LeftMiddleProximal_RotW,LeftMiddleProximal_PosX,LeftMiddleProximal_PosY,LeftMiddleProximal_PosZ,LeftMiddleIntermediate_RotX,LeftMiddleIntermediate_RotY,LeftMiddleIntermediate_RotZ,LeftMiddleIntermediate_RotW,LeftMiddleIntermediate_PosX,LeftMiddleIntermediate_PosY,LeftMiddleIntermediate_PosZ,LeftMiddleDistal_RotX,LeftMiddleDistal_RotY,LeftMiddleDistal_RotZ,LeftMiddleDistal_RotW,LeftMiddleDistal_PosX,LeftMiddleDistal_PosY,LeftMiddleDistal_PosZ,LeftRingProximal_RotX,LeftRingProximal_RotY,LeftRingProximal_RotZ,LeftRingProximal_RotW,LeftRingProximal_PosX,LeftRingProximal_PosY,LeftRingProximal_PosZ,LeftRingIntermediate_RotX,LeftRingIntermediate_RotY,LeftRingIntermediate_RotZ,LeftRingIntermediate_RotW,LeftRingIntermediate_PosX,LeftRingIntermediate_PosY,LeftRingIntermediate_PosZ,LeftRingDistal_RotX,LeftRingDistal_RotY,LeftRingDistal_RotZ,LeftRingDistal_RotW,LeftRingDistal_PosX,LeftRingDistal_PosY,LeftRingDistal_PosZ,LeftLittleProximal_RotX,LeftLittleProximal_RotY,LeftLittleProximal_RotZ,LeftLittleProximal_RotW,LeftLittleProximal_PosX,LeftLittleProximal_PosY,LeftLittleProximal_PosZ,LeftLittleIntermediate_RotX,LeftLittleIntermediate_RotY,LeftLittleIntermediate_RotZ,LeftLittleIntermediate_RotW,LeftLittleIntermediate_PosX,LeftLittleIntermediate_PosY,LeftLittleIntermediate_PosZ,LeftLittleDistal_RotX,LeftLittleDistal_RotY,LeftLittleDistal_RotZ,LeftLittleDistal_RotW,LeftLittleDistal_PosX,LeftLittleDistal_PosY,LeftLittleDistal_PosZ,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,RightShoulder_RotW,RightShoulder_PosX,RightShoulder_PosY,RightShoulder_PosZ,RightUpperArm_RotX,RightUpperArm_RotY,RightUpperArm_RotZ,RightUpperArm_RotW,RightUpperArm_PosX,RightUpperArm_PosY,RightUpperArm_PosZ,RightLowerArm_RotX,RightLowerArm_RotY,RightLowerArm_RotZ,RightLowerArm_RotW,RightLowerArm_PosX,RightLowerArm_PosY,RightLowerArm_PosZ,RightHand_RotX,RightHand_RotY,RightHand_RotZ,RightHand_RotW,RightHand_PosX,RightHand_PosY,RightHand_PosZ,RightThumbProximal_RotX,RightThumbProximal_RotY,RightThumbProximal_RotZ,RightThumbProximal_RotW,RightThumbProximal_PosX,RightThumbProximal_PosY,RightThumbProximal_PosZ,RightThumbIntermediate_RotX,RightThumbIntermediate_RotY,RightThumbIntermediate_RotZ,RightThumbIntermediate_RotW,RightThumbIntermediate_PosX,RightThumbIntermediate_PosY,RightThumbIntermediate_PosZ,RightThumbDistal_RotX,RightThumbDistal_RotY,RightThumbDistal_RotZ,RightThumbDistal_RotW,RightThumbDistal_PosX,RightThumbDistal_PosY,RightThumbDistal_PosZ,RightIndexProximal_RotX,RightIndexProximal_RotY,RightIndexProximal_RotZ,RightIndexProximal_RotW,RightIndexProximal_PosX,RightIndexProximal_PosY,RightIndexProximal_PosZ,RightIndexIntermediate_RotX,RightIndexIntermediate_RotY,RightIndexIntermediate_RotZ,RightIndexIntermediate_RotW,RightIndexIntermediate_PosX,RightIndexIntermediate_PosY,RightIndexIntermediate_PosZ,RightIndexDistal_RotX,RightIndexDistal_RotY,RightIndexDistal_RotZ,RightIndexDistal_RotW,RightIndexDistal_PosX,RightIndexDistal_PosY,RightIndexDistal_PosZ,RightMiddleProximal_RotX,RightMiddleProximal_RotY,RightMiddleProximal_RotZ,RightMiddleProximal_RotW,RightMiddleProximal_PosX,RightMiddleProximal_PosY,RightMiddleProximal_PosZ,RightMiddleIntermediate_RotX,RightMiddleIntermediate_RotY,RightMiddleIntermediate_RotZ,RightMiddleIntermediate_RotW,RightMiddleIntermediate_PosX,RightMiddleIntermediate_PosY,RightMiddleIntermediate_PosZ,RightMiddleDistal_RotX,RightMiddleDistal_RotY,RightMiddleDistal_RotZ,RightMiddleDistal_RotW,RightMiddleDistal_PosX,RightMiddleDistal_PosY,RightMiddleDistal_PosZ,RightRingProximal_RotX,RightRingProximal_RotY,RightRingProximal_RotZ,RightRingProximal_RotW,RightRingProximal_PosX,RightRingProximal_PosY,RightRingProximal_PosZ,RightRingIntermediate_RotX,RightRingIntermediate_RotY,RightRingIntermediate_RotZ,RightRingIntermediate_RotW,RightRingIntermediate_PosX,RightRingIntermediate_PosY,RightRingIntermediate_PosZ,RightRingDistal_RotX,RightRingDistal_RotY,RightRingDistal_RotZ,RightRingDistal_RotW,RightRingDistal_PosX,RightRingDistal_PosY,RightRingDistal_PosZ,RightLittleProximal_RotX,RightLittleProximal_RotY,RightLittleProximal_RotZ,RightLittleProximal_RotW,RightLittleProximal_PosX,RightLittleProximal_PosY,RightLittleProximal_PosZ,RightLittleIntermediate_RotX,RightLittleIntermediate_RotY,RightLittleIntermediate_RotZ,RightLittleIntermediate_RotW,RightLittleIntermediate_PosX,RightLittleIntermediate_PosY,RightLittleIntermediate_PosZ,RightLittleDistal_RotX,RightLittleDistal_RotY,RightLittleDistal_RotZ,RightLittleDistal_RotW,RightLittleDistal_PosX,RightLittleDistal_PosY,RightLittleDistal_PosZ,LeftUpperLeg_RotX,LeftUpperLeg_RotY,LeftUpperLeg_RotZ,LeftUpperLeg_RotW,LeftUpperLeg_PosX,LeftUpperLeg_PosY,LeftUpperLeg_PosZ,LeftLowerLeg_RotX,LeftLowerLeg_RotY,LeftLowerLeg_RotZ,LeftLowerLeg_RotW,LeftLowerLeg_PosX,LeftLowerLeg_PosY,LeftLowerLeg_PosZ,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,LeftFoot_RotW,LeftFoot_PosX,LeftFoot_PosY,LeftFoot_PosZ,RightUpperLeg_RotX,RightUpperLeg_RotY,RightUpperLeg_RotZ,RightUpperLeg_RotW,RightUpperLeg_PosX,RightUpperLeg_PosY,RightUpperLeg_PosZ,RightLowerLeg_RotX,RightLowerLeg_RotY,RightLowerLeg_RotZ,RightLowerLeg_RotW,RightLowerLeg_PosX,RightLowerLeg_PosY,RightLowerLeg_PosZ,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,RightFoot_RotW,RightFoot_PosX,RightFoot_PosY,RightFoot_PosZ
24,0.200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
